OBJECTID,subcol,id2014,sqm2014,area,perim,pa_ratio,DrainID,BatchDone,Shape_Length,Shape_Area
329, ,336,3.457220182330000,3.4572201,8.4150000,2.4340401,0,0,8.415120064379311,3.457310781152319
330, ,337,16.130001807700001,16.1299992,26.9060993,1.6680800,0,0,26.906053856059728,16.129917410920246
331, ,338,30.918296612500001,30.9183006,30.7868004,0.9957470,0,0,30.786617076042042,30.918309090519987
332, ,339,9.698090086950000,9.6980896,23.4689007,2.4199500,0,0,23.468535197900920,9.698158651223885
333, ,340,16.810209475499999,16.8101997,20.4235001,1.2149500,0,0,20.423465807101408,16.810087544847839
334, ,341,2.646174657420000,2.6461699,10.1013002,3.8173299,0,0,10.101285786806145,2.646107178433252
335, ,342,29.120913979600001,29.1208992,30.6404991,1.0521801,0,0,30.640399221152158,29.120878612962720
336, ,343,640.277994318999960,640.2780151,222.9519958,0.3482110,0,0,222.952094806727980,640.277620751035440
337, ,344,40.701452347699998,40.7014999,53.5161018,1.3148400,0,0,53.516304399511561,40.700806640345853
338, ,345,64.516974911399998,64.5169983,48.4542999,0.7510320,0,0,48.454465925359628,64.517030700939188
339, ,346,18.200501238400001,18.2005005,27.4050999,1.5057300,0,0,27.404802137772688,18.200531168480623
340, ,347,8.338950372459999,8.3389502,15.9287996,1.9101700,0,0,15.928722038579787,8.338663444015904
341, ,348,64.398818331300006,64.3988037,52.5936012,0.8166860,0,0,52.593767836784416,64.398808362911211
342, ,349,141.675140548000000,141.6750031,82.6596985,0.5834460,0,0,82.660178560160247,141.675109768595350
343, ,350,288.182992938999970,288.1830139,103.9219971,0.3606110,0,0,103.921865091592990,288.183326830517270
345, ,352,9.577080090210000,9.5770798,16.0011997,1.6707799,0,0,16.001300625103134,9.576966993533457
346, ,353,0.913560292520000,0.9135600,4.6725998,5.1147199,0,0,4.672643151224388,0.913552671273174
347, ,354,212.102104305000010,212.1020050,147.2940063,0.6944490,0,0,147.293634999132190,212.101837975338010
349, ,356,21.140667271100000,21.1406994,18.5557003,0.8777240,0,0,18.555751416716078,21.140611292112339
350, ,357,17.846809877700000,17.8467999,24.5596008,1.3761300,0,0,24.559579653842608,17.846855975172112
351, ,358,98.063872262600000,98.0639038,89.4580994,0.9122430,0,0,89.458413159725040,98.064169179057984
352, ,359,79.760352191699994,79.7603989,60.1488991,0.7541200,0,0,60.149204440149710,79.760351509939923
354, ,362,29.316254865900000,29.3162994,42.3095016,1.4432100,0,0,42.309360289095814,29.315893657682530
355, ,363,62.416455466899997,62.4165001,39.6534004,0.6353030,0,0,39.653170489259892,62.416234385052121
356, ,364,178.593687173000010,178.5939941,107.8769989,0.6040350,0,0,107.877391325414820,178.593754644743970
357, ,365,4.620472957380000,4.6204700,10.0369997,2.1722901,0,0,10.036856367678045,4.620487814839876
359, ,367,38.709754832400002,38.7098007,34.8875999,0.9012600,0,0,34.887972106545284,38.709955620151540
360, ,368,2.146814324510000,2.1468101,6.8177600,3.1757600,0,0,6.817733654378154,2.146812800256127
361, ,369,29.114896959300001,29.1149006,22.6266994,0.7771520,0,0,22.626656574515170,29.115040408445150
362, ,370,36.001640108700002,36.0015984,35.3408012,0.9816450,0,0,35.340997142328504,36.001764552895203
363, ,371,3.832839207730000,3.8328400,10.4434996,2.7247400,0,0,10.443603159697268,3.832786056736323
364, ,372,3.327318488680000,3.3273201,8.7856598,2.6404600,0,0,8.785670196951081,3.327245894825058
366, ,374,60.988445260299997,60.9883995,73.3468018,1.2026401,0,0,73.346908010488292,60.988320855164574
367, ,375,17.209935857000001,17.2098999,21.0007000,1.2202700,0,0,21.000770529427253,17.209852890694904
368, ,376,4.245080167350000,4.2450800,8.1286898,1.9148500,0,0,8.128760374642399,4.245179177484283
370, ,378,11.594557247599999,11.5945997,20.2334995,1.7450800,0,0,20.233431285144260,11.594706997907835
371, ,379,74.572505781700002,74.5725021,66.7823029,0.8955350,0,0,66.782659230710877,74.572475595417259
372, ,380,15.705551113000000,15.7055998,30.4030991,1.9358100,0,0,30.403120904662956,15.705483515249739
373, ,381,0.450807348309000,0.4508070,5.1519198,11.4281998,0,0,5.151914248648266,0.450805546531712
