Rowid_,SUBCOL,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,d70,69,5,20.000000000000000,54.721679687500000,55.204101562500000,0.482421875000000,54.950585937500001,0.165004503592588,274.752929687500000
,b33,70,9,36.000000000000000,-36.779335021972656,-36.357849121093750,0.421485900878906,-36.595080481635200,0.132069683625070,-329.355724334716800
,s2-4,71,130,520.000000000000000,66.434570312500000,74.860351562500000,8.425781250000000,70.381790865384616,1.814794238316941,9149.632812500000000
,p6,72,223,892.000000000000000,83.868164062500000,93.433593750000000,9.565429687500000,89.885483814461878,2.381500085421076,20044.462890625000000
,l17,73,45,180.000000000000000,-37.338932037353516,-33.451171875000000,3.887760162353516,-35.625836520724825,0.962310896590549,-1603.162643432617200
,l23_1,74,1,4.000000000000000,-34.222656250000000,-34.222656250000000,0.000000000000000,-34.222656250000000,0.000000000000000,-34.222656250000000
,t5,75,32,128.000000000000000,-6.911132812500000,-4.956054687500000,1.955078125000000,-5.993469238281250,0.460664211497335,-191.791015625000000
,m7,76,56,224.000000000000000,-20.530273437500000,-15.988281250000000,4.541992187500000,-17.940569196428573,1.216240159483026,-1004.671875000000000
,m6,77,11,44.000000000000000,-19.345703125000000,-18.908203125000000,0.437500000000000,-19.097922585227273,0.134517132170437,-210.077148437500000
,m31,78,106,424.000000000000000,-19.528320312500000,-11.820312500000000,7.708007812500000,-16.121784714033019,1.900695746541110,-1708.909179687500000
,m30,79,38,152.000000000000000,-11.625000000000000,-7.822265625000000,3.802734375000000,-9.685726768092104,1.092472491511570,-368.057617187500000
,m32,80,59,236.000000000000000,-10.848632812500000,-6.423828125000000,4.424804687500000,-8.573920815677965,1.247071346238575,-505.861328125000000
,m37,81,13,52.000000000000000,-39.882812500000000,-38.245117187500000,1.637695312500000,-39.290824890136719,0.455523239768398,-510.780723571777340
,g54,82,6,24.000000000000000,0.002929687500000,1.007812500000000,1.004882812500000,0.430013020833333,0.329148246153146,2.580078125000000
,t16,83,48,192.000000000000000,12.544921875000000,17.041015625000000,4.496093750000000,14.399475097656250,1.104300402206223,691.174804687500000
,l13,84,119,476.000000000000000,-35.139648437500000,-13.836914062500000,21.302734375000000,-24.270819655987395,5.399379978762148,-2888.227539062500000
,n22,85,7,28.000000000000000,19.479492187500000,20.850585937500000,1.371093750000000,20.121651785714285,0.430607862087746,140.851562500000000
,n12,86,15,60.000000000000000,-0.009765625000000,2.624023437500000,2.633789062500000,1.086914062500000,0.749075086156602,16.303710937500000
,s38,87,27,108.000000000000000,35.979492187500000,37.769531250000000,1.790039062500000,36.872468171296298,0.506853900360568,995.556640625000000
,p40_1,88,19,76.000000000000000,38.952148437500000,41.934570312500000,2.982421875000000,40.749023437500000,0.744816856065956,774.231445312500000
,c30-31,89,144,576.000000000000000,46.840820312500000,53.816406250000000,6.975585937500000,50.772644042968750,1.495664494445291,7311.260742187500000
,l23_2,90,1,4.000000000000000,-32.962890625000000,-32.962890625000000,0.000000000000000,-32.962890625000000,0.000000000000000,-32.962890625000000
,s3,91,1,4.000000000000000,64.410156250000000,64.410156250000000,0.000000000000000,64.410156250000000,0.000000000000000,64.410156250000000
,d24_2,92,5,20.000000000000000,77.046875000000000,77.619140625000000,0.572265625000000,77.369726562500006,0.204106328441734,386.848632812500000
,d24_1,93,25,100.000000000000000,76.446289062500000,77.786132812500000,1.339843750000000,77.300468749999993,0.313607378760112,1932.511718750000000
,c19-1,94,9,36.000000000000000,30.388671875000000,32.716796875000000,2.328125000000000,31.263997395833332,0.634562100117638,281.375976562500000
,n11,95,8,32.000000000000000,8.436523437500000,9.301757812500000,0.865234375000000,8.932739257812500,0.262027586727661,71.461914062500000
,b10,96,40,160.000000000000000,-26.734672546386719,-24.637454986572266,2.097217559814453,-25.806585836410523,0.569385687781962,-1032.263433456420900
,t7,97,64,256.000000000000000,12.956054687500000,15.940429687500000,2.984375000000000,14.397674560546875,0.831517853080386,921.451171875000000
,t18,98,2,8.000000000000000,8.994140625000000,9.050781250000000,0.056640625000000,9.022460937500000,0.028320312500000,18.044921875000000
,s33,99,50,200.000000000000000,37.669921875000000,40.311523437500000,2.641601562500000,38.828203125000002,0.656159250142610,1941.410156250000000
,d48,100,6,24.000000000000000,67.356445312500000,68.024414062500000,0.667968750000000,67.699544270833329,0.229057285909000,406.197265625000000
,p23,101,3,12.000000000000000,62.589843750000000,63.544921875000000,0.955078125000000,63.069335937500000,0.389918795225515,189.208007812500000
