"","X.1","X","Bandnumb","Orig_col","Br_col","Season","Breeder","Result","Success","Area","Type","Sex","Cohort","Age","Br_exp","Device","Notes","Hatching.date","fitval","diff_success","BQI","BQI_A","season_yr","season","lat","lon"
"60",4013,4241,43655,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","F",1999,17,9,"","",NA,0.399399048077002,-0.399399048077002,0.0119704111336084,-0.0196733934210539,2016,"1617",-77.453101,169.23381
"61",4014,4242,43655,"CROZ","CROZ",2017,1,"CR2?",1,"M","KA","F",1999,18,10,"","",NA,0.470648735787629,0.529351264212371,-0.019673393421054,0.0195426535527621,2017,"1718",-77.453121,169.233752
"62",4194,4426,43757,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","F",1999,16,7,"","",NA,0.357069729709882,-0.357069729709882,0.028419155866712,-0.00123383533148755,2015,"1516",-77.452655,169.234675
"63",4195,4427,43757,"CROZ","CROZ",2016,1,"CR2?",1,"M","KA","F",1999,17,8,"","",NA,0.399399048077002,0.600600951922998,-0.00123383533148757,0.0417543637581186,2016,"1617",-77.452674,169.234737
"64",4365,4600,43907,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","U",1999,16,6,"","",NA,0.357069729709882,-0.357069729709882,-0.0225181060499576,-0.0503974080216181,2015,"1516",-77.452844,169.234082
"65",4367,4602,43907,"CROZ","CROZ",2017,1,"CR2",1,"M","KA","U",1999,18,8,"","",NA,0.470648735787629,0.529351264212371,-0.0772436880258783,-0.0339154771517177,2017,"1718",-77.452901,169.234048
"66",4899,5163,44352,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","F",2000,16,10,"","",NA,0.479261968391503,-0.479261968391503,0.0105162124986757,-0.0244679432791942,2016,"1617",-77.453056,169.232171
"67",4900,5164,44352,"CROZ","CROZ",2017,1,"CR1",1,"M","KA","F",2000,17,11,"","",NA,0.575196852111955,0.424803147888045,-0.0244679432791942,0.00548346279862173,2017,"1718",-77.453084,169.232296
"68",4979,5251,44403,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","F",2000,15,4,"","",NA,0.412615114957863,0.587384885042137,-0.217469815402792,-0.155557915368566,2015,"1516",-77.453009,169.232601
"69",4980,5252,44403,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","F",2000,16,5,"","",NA,0.479261968391503,-0.479261968391503,-0.155557915368566,-0.178679633441633,2016,"1617",-77.453024,169.23259
"70",5018,5295,44436,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","M",2000,15,9,"","",NA,0.412615114957863,0.587384885042137,0.057690472291512,0.0984361963492523,2015,"1516",-77.452459,169.230491
"71",5019,5296,44436,"CROZ","CROZ",2016,1,"UNK",0,"M","KA","M",2000,16,10,"","",NA,0.479261968391503,-0.479261968391503,0.0984361963492523,0.0571720417249127,2016,"1617",-77.452477,169.230543
"72",5135,5418,44554,"CROZ","CROZ",2014,1,"CR1?",1,"N","KA","F",2000,14,6,"","",NA,0.563948079528494,0.436051920471506,0.273726330611992,0.289958889597943,2014,"1415",-77.451815,169.22152
"73",5136,5419,44554,"CROZ","CROZ",2015,1,"CR1?",1,"N","KA","F",2000,15,7,"","",NA,0.412615114957863,0.587384885042137,0.289958889597943,0.316997616456506,2015,"1516",-77.451801,169.221495
"74",5138,5421,44554,"CROZ","CROZ",2017,1,"CR8?",1,"N","KA","F",2000,17,8,"","",NA,0.575196852111955,0.424803147888045,0.250642651052506,0.264039612347547,2017,"1718",-77.45184,169.22146
"75",5330,5628,44739,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","F",2000,15,9,"","",NA,0.412615114957863,-0.412615114957863,0.141023805624845,0.0984361963492523,2015,"1516",-77.452476,169.230853
"76",5331,5629,44739,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","F",2000,16,10,"","",NA,0.479261968391503,-0.479261968391503,0.0984361963492523,0.0571720417249127,2016,"1617",-77.45241,169.230944
"77",5332,5630,44739,"CROZ","CROZ",2017,1,"CR1?",1,"M","KA","F",2000,17,11,"","",NA,0.575196852111955,0.424803147888045,0.0571720417249126,0.0816807821357881,2017,"1718",-77.45247,169.23094
"78",5587,5898,44953,"CROZ","CROZ",2014,1,"CR1?",1,"E","KA","M",2000,14,5,"","",NA,0.563948079528494,0.436051920471506,-0.178776994485742,-0.117294102990017,2014,"1415",-77.455066,169.235802
"79",5588,5899,44953,"CROZ","CROZ",2015,1,"CR1",1,"E","KA","M",2000,15,6,"","",NA,0.412615114957863,0.587384885042137,-0.117294102990017,-0.0532323768052761,2015,"1516",-77.455092,169.235852
"80",5589,5900,44953,"CROZ","CROZ",2016,1,"CR1",1,"E","KA","M",2000,16,7,"","",NA,0.479261968391503,0.520738031608497,-0.0532323768052761,-0.00540150943746167,2016,"1617",-77.455085,169.236003
"81",5590,5901,44953,"CROZ","CROZ",2017,1,"FAIL",0,"E","KA","M",2000,17,8,"","",NA,0.575196852111955,-0.575196852111955,-0.00540150943746169,-0.0492319204124227,2017,"1718",-77.455079,169.23583
"82",5886,6219,45179,"CROZ","CROZ",2015,1,"CR2?",1,"L","KA","M",2000,15,8,"","",NA,0.412615114957863,0.587384885042137,0.0893903464893544,0.130889891368753,2015,"1516",-77.454568,169.236094
"83",5887,6220,45179,"CROZ","CROZ",2016,1,"FAIL",0,"L","KA","M",2000,16,9,"","",NA,0.479261968391503,-0.479261968391503,0.130889891368753,0.0839551329256563,2016,"1617",-77.454549,169.236215
"84",6007,6345,45903,"CROZ","CROZ",2014,1,"FAIL",0,"L","KA","M",2004,10,4,"","",NA,0.531920841190129,-0.531920841190129,-0.144316382015957,-0.199688447612267,2014,"1415",-77.454077,169.237804
"85",6008,6346,45903,"CROZ","CROZ",2015,1,"CR1",1,"L","KA","M",2004,11,5,"","",NA,0.449877547789576,0.550122452210424,-0.199688447612267,-0.105962085134431,2015,"1516",-77.454044,169.237788
"86",6009,6347,45903,"CROZ","CROZ",2016,1,"FAIL",0,"L","KA","M",2004,12,6,"","",NA,0.592147580314481,-0.592147580314481,-0.105962085134431,-0.159982695709992,2016,"1617",-77.454035,169.237812
"87",6010,6348,45903,"CROZ","CROZ",2017,1,"CR2?",1,"L","KA","M",2004,13,7,"","",NA,0.747494668510732,0.252505331489268,-0.159982695709992,-0.118733892990066,2017,"1718",-77.454035,169.237668
"88",6056,6396,45967,"CROZ","CROZ",2014,1,"CR2?",1,"HK","KA","U",2004,10,0,"","",NA,0.315611472962361,0.684388527037639,-0.175927580658507,0.0391514462655297,2014,"1415",-77.455304,169.24604
"89",6057,6397,45967,"CROZ","CROZ",2015,1,"FAIL?",0,"HK","KA","U",2004,11,1,"","",NA,0.404658203233902,-0.404658203233902,0.0391514462655296,-0.0496104836343566,2015,"1516",-77.455336,169.24604
"90",6058,6398,45967,"CROZ","CROZ",2016,1,"FAIL",0,"HK","KA","U",2004,12,2,"","",NA,0.592147580314481,-0.592147580314481,-0.0496104836343566,-0.140033333081044,2016,"1617",-77.455326,169.246019
"91",6069,6409,45981,"CROZ","CROZ",2015,1,"CR1?",1,"L","KA","M",2004,11,4,"","",NA,0.449877547789576,0.550122452210424,-0.0568313047551245,0.0190379148655692,2015,"1516",-77.453639,169.235134
"92",6071,6411,45981,"CROZ","CROZ",2017,1,"CR1",1,"L","KA","M",2004,13,6,"","",NA,0.747494668510732,0.252505331489268,-0.048871584598881,-0.0187338929900659,2017,"1718",-77.453658,169.235186
"93",6081,6421,45983,"CROZ","CROZ",2016,1,"CR1",1,"M","KA","F",2004,12,2,"","",NA,0.592147580314481,0.407852419685519,-0.118169671346911,-0.0655674622436675,2016,"1617",-77.452759,169.231466
"94",6088,6428,45989,"CROZ","CROZ",2016,1,"CR2?",1,"T","KA","M",2004,12,5,"","",NA,0.592147580314481,0.407852419685519,0.157832140764142,0.193549323467195,2016,"1617",-77.457568,169.24163
"95",6089,6429,45989,"CROZ","CROZ",2017,0,"NAN",0,"T","KA","M",2004,13,6,"","",NA,0.747494668510732,-0.747494668510732,0.193549323467195,0.0759188244699545,2017,"1718",-77.457615,169.241743
"96",6188,6532,46084,"CROZ","CROZ",2015,1,"FAIL?",0,"P","KA","F",2001,14,6,"","",NA,0.449515645371568,-0.449515645371568,0.0497607197022762,0.00815435594612259,2015,"1516",-77.455667,169.223741
"97",6189,6533,46084,"CROZ","CROZ",2016,1,"CR2?",1,"P","KA","F",2001,15,7,"","",NA,0.53791219038821,0.46208780961179,0.00815435594612254,0.0430723139204047,2016,"1617",-77.455685,169.223616
"98",6200,6544,46085,"CROZ","CROZ",2014,1,"FAIL",0,"C","KA","M",2001,13,8,"","",NA,0.581506782105276,-0.581506782105276,0.091055323319902,0.0299133137357949,2014,"1415",-77.452865,169.224231
"99",6201,6545,46085,"CROZ","CROZ",2015,1,"FAIL",0,"C","KA","M",2001,14,9,"","",NA,0.449515645371568,-0.449515645371568,0.0299133137357949,-0.010039099523152,2015,"1516",-77.452867,169.224255
"100",6202,6546,46085,"CROZ","CROZ",2016,1,"FAIL",0,"C","KA","M",2001,15,10,"","",NA,0.53791219038821,-0.53791219038821,-0.010039099523152,-0.0506447218973872,2016,"1617",-77.452861,169.224238
"101",6289,6639,46133,"CROZ","CROZ",2014,0,"NB",0,"M","KA","F",2002,12,6,"","",NA,0.581168928235869,-0.581168928235869,-0.0624026955326943,-0.114279318803012,2014,"1415",-77.452137,169.22954
"102",6290,6640,46133,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","F",2002,13,6,"","",NA,0.46732991397334,-0.46732991397334,-0.114279318803012,-0.14637482745486,2015,"1516",-77.452287,169.229515
"103",6292,6642,46133,"CROZ","CROZ",2017,1,"CR2",1,"M","KA","F",2002,15,7,"","",NA,0.703286339345998,0.296713660654002,-0.182097597488548,-0.145265962246814,2017,"1718",-77.452341,169.229529
"104",6302,6652,46135,"CROZ","CROZ",2014,1,"CR1?",1,"HK","KA","M",2002,12,4,"","",NA,0.581168928235869,0.418831071764131,-0.0863259436733432,-0.0358102421295958,2014,"1415",-77.456327,169.240527
"105",6303,6653,46135,"CROZ","CROZ",2015,1,"CR1?",1,"HK","KA","M",2002,13,5,"","",NA,0.46732991397334,0.53267008602666,-0.0358102421295957,0.0158697877027911,2015,"1516",-77.45633,169.240596
"106",6304,6654,46135,"CROZ","CROZ",2016,1,"CR2",1,"HK","KA","M",2002,14,6,"","",NA,0.575048067859124,0.424951932140876,0.0158697877027912,0.0499599664059648,2016,"1617",-77.456292,169.240456
"107",6393,6750,46210,"CROZ","CROZ",2014,1,"CR1?",1,"N","KA","M",2002,12,5,"","",NA,0.581168928235869,0.418831071764131,-0.0139926277768248,0.0340988943943924,2014,"1415",-77.451978,169.2254
"108",6394,6751,46210,"CROZ","CROZ",2015,1,"CR1?",1,"N","KA","M",2002,13,6,"","",NA,0.46732991397334,0.53267008602666,0.0340988943943926,0.0839560135576192,2015,"1516",-77.452005,169.225496
"109",6396,6753,46210,"CROZ","CROZ",2017,1,"CR2?",1,"N","KA","M",2002,15,7,"","",NA,0.703286339345998,0.296713660654002,0.0240465516106426,0.0467688106975892,2017,"1718",-77.452001,169.225445
"110",6449,6811,46226,"CROZ","CROZ",2017,1,"CR2?",1,"P","KA","M",2002,15,3,"","",NA,0.703286339345998,0.296713660654002,-0.324459820799545,-0.262342472654191,2017,"1718",-77.454932,169.23182
"111",6466,6830,46234,"CROZ","CROZ",2014,1,"CR1?",1,"M","KA","U",2002,12,8,"","",NA,0.581168928235869,0.418831071764131,0.38204174891175,0.385720681196988,2014,"1415",-77.452621,169.233955
"112",6467,6831,46234,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","U",2002,13,9,"","",NA,0.46732991397334,0.53267008602666,0.385720681196988,0.399079717999686,2015,"1516",-77.452604,169.233975
"113",6468,6832,46234,"CROZ","CROZ",2016,1,"CR2",1,"M","KA","U",2002,14,10,"","",NA,0.575048067859124,0.424951932140876,0.399079717999686,0.401235735844785,2016,"1617",-77.452612,169.233946
"114",6489,6858,46249,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","M",2002,13,6,"","",NA,0.46732991397334,0.53267008602666,0.224994259889461,0.252964789538297,2015,"1516",-77.453137,169.232044
"115",6491,6860,46249,"CROZ","CROZ",2017,1,"CR1",1,"M","KA","M",2002,15,8,"","",NA,0.703286339345998,0.296713660654002,0.183963718088512,0.19263679059355,2017,"1718",-77.453147,169.232018
"116",6521,6894,46279,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","F",2002,13,7,"","",NA,0.46732991397334,0.53267008602666,0.323794918069423,0.344682434865146,2015,"1516",-77.452737,169.234171
"117",6522,6895,46279,"CROZ","CROZ",2016,1,"CR8",1,"M","KA","F",2002,14,8,"","",NA,0.575048067859124,0.424951932140876,0.344682434865147,0.351979661890213,2016,"1617",-77.452734,169.234166
"118",6523,6896,46279,"CROZ","CROZ",2017,1,"FAIL",0,"M","KA","F",2002,15,9,"","",NA,0.703286339345998,-0.703286339345998,0.351979661890213,0.264040828453862,2017,"1718",-77.45273,169.234133
"119",6576,6951,46311,"CROZ","CROZ",2014,1,"CR1?",1,"M","KA","F",2002,12,4,"","",NA,0.581168928235869,0.418831071764131,-0.0137141734481026,0.0295403510731206,2014,"1415",-77.453024,169.232506
"120",6578,6953,46311,"CROZ","CROZ",2016,1,"CR2",1,"M","KA","F",2002,14,5,"","",NA,0.575048067859124,0.424951932140876,-0.015629673022012,0.0210854607415619,2016,"1617",-77.453009,169.232584
"121",6579,6954,46311,"CROZ","CROZ",2017,1,"CR2",1,"M","KA","F",2002,15,6,"","",NA,0.703286339345998,0.296713660654002,0.0210854607415619,0.0422876299655957,2017,"1718",-77.452927,169.233336
"122",6595,6970,46318,"CROZ","CROZ",2014,1,"CR2?",1,"P","KA","F",2002,12,4,"","",NA,0.581168928235869,0.418831071764131,-0.00831001379725013,0.039150106820681,2014,"1415",-77.454926,169.233119
"123",6614,6990,46324,"CROZ","CROZ",2014,1,"FAIL",0,"M","KA","M",2002,12,7,"","",NA,0.581168928235869,-0.581168928235869,0.0487084155784168,-0.0142793188030118,2014,"1415",-77.452004,169.232379
"124",6615,6991,46324,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","M",2002,13,8,"","",NA,0.46732991397334,-0.46732991397334,-0.0142793188030118,-0.0554657365457689,2015,"1516",-77.451994,169.232291
"125",6616,6992,46324,"CROZ","CROZ",2016,1,"CR1?",1,"M","KA","M",2002,14,9,"","",NA,0.575048067859124,0.424951932140876,-0.0554657365457689,-0.0154309308218818,2016,"1617",-77.452006,169.232205
"126",6617,6993,46324,"CROZ","CROZ",2017,1,"CR2?",1,"M","KA","M",2002,15,10,"","",NA,0.703286339345998,0.296713660654002,-0.0154309308218818,0.00858019159934002,2017,"1718",-77.452041,169.232161
"127",6634,7011,46334,"CROZ","CROZ",2016,1,"CR1",1,"M","KA","F",2002,14,4,"","",NA,0.575048067859124,0.424951932140876,-0.14637482745486,-0.0987642641552151,2016,"1617",-77.452787,169.231123
